Date,Open,High,Low,Close,Volume
2021-06-15,7120.16,7205.69,7114.42,7146.7,272041054
2021-06-16,7153.65,7219.03,7101.55,7187.86,239244723
2021-06-17,7188.04,7310.38,7141.98,7284.1,178275974
2021-06-18,7244.64,7399.08,7172.65,7359.79,290200648
2021-06-21,7352.73,7363.84,7276.13,7308.79,271506866
2021-06-22,7291.97,7321.67,7248.2,7276.41,266560094
2021-06-23,7298.89,7460.83,7229.09,7392.95,210363830
2021-06-24,7394.19,7395.28,7354.87,7373.58,290136220
2021-06-25,7366.17,7401.83,7229.34,7286.64,281041884
2021-06-28,7315.61,7468.8,7253.45,7425.04,330709281
2021-06-29,7450.73,7598.21,7402.32,7533.73,339192675
2021-06-30,7548.31,7574.95,7486.87,7489.86,221517736
2021-07-01,7492.75,7542.27,7403.94,7522.7,343102680
2021-07-02,7550.41,7639.78,7515.26,7616.22,267083603
2021-07-05,7658.9,7713.47,7553.77,7626.22,247657305
2021-07-06,7653.01,7730.9,7594.52,7708.44,291417412
2021-07-07,7695.93,7795.75,7635.86,7747.04,234064752
2021-07-08,7840.39,7904.18,7793.23,7885.4,230152124
2021-07-09,7883.9,7965.53,7814.87,7953.85,250352912
2021-07-12,7910.78,7973.52,7877.43,7949.04,308998938
2021-07-13,7938.14,8069.94,7904.36,8004.52,244490848
2021-07-14,7914.16,8001.0,7890.6,7984.92,348847101
2021-07-15,8010.49,8058.64,7889.58,7975.81,178797740
2021-07-16,7931.9,8065.58,7861.55,8030.4,272356539
2021-07-19,8022.04,8137.55,7976.33,8075.1,199221433
2021-07-20,8106.74,8151.54,7939.76,8023.57,191083396
2021-07-21,8065.82,8101.61,7908.05,7909.73,313758234
2021-07-22,7962.07,8006.1,7951.31,7977.83,333839737
2021-07-23,7962.63,7998.58,7931.29,7940.0,188733544
2021-07-26,7958.77,8073.04,7882.09,8058.47,247891299
2021-07-27,8010.42,8207.35,7934.38,8161.35,280402786
2021-07-28,8165.41,8316.57,8109.69,8290.8,182206894
2021-07-29,8286.12,8309.92,8220.3,8261.34,183840967
2021-07-30,8228.55,8272.62,8176.07,8262.71,263327635
2021-08-02,8289.63,8320.63,8232.86,8282.43,189445394
2021-08-03,8277.85,8310.78,8224.29,8271.84,262819045
2021-08-04,8254.55,8349.52,8189.26,8287.02,260375692
2021-08-05,8269.12,8281.02,8254.73,8269.86,218093022
2021-08-06,8294.78,8405.68,8201.65,8389.18,190679063
2021-08-09,8358.13,8392.56,8298.32,8363.53,278928501
2021-08-10,8367.85,8510.27,8328.4,8433.2,348277856
2021-08-11,8439.93,8526.67,8350.3,8405.29,209944912
2021-08-12,8445.61,8494.61,8298.72,8330.63,184544152
2021-08-13,8306.6,8568.67,8298.79,8494.16,177403326
2021-08-16,8478.67,8529.11,8434.53,8491.85,211576669
2021-08-17,8486.43,8509.29,8414.95,8454.37,259529607
2021-08-18,8435.85,8500.07,8398.19,8459.32,277025865
2021-08-19,8450.68,8510.45,8390.19,8458.21,313107986
2021-08-20,8450.66,8491.11,8411.12,8450.7,243012900
2021-08-23,8516.2,8531.31,8441.54,8442.09,178338706
2021-08-24,8405.91,8567.71,8338.44,8522.15,345907089
2021-08-25,8539.53,8647.54,8520.17,8583.39,207623042
2021-08-26,8583.23,8630.56,8472.54,8512.73,218293624
2021-08-27,8507.09,8537.76,8407.36,8458.86,235686483
2021-08-30,8496.88,8544.96,8297.48,8409.06,262719005
2021-08-31,8365.42,8538.42,8359.98,8457.54,317600261
2021-09-01,8465.47,8597.93,8408.22,8557.92,332005680
2021-09-02,8545.68,8556.51,8458.93,8551.09,282178468
2021-09-03,8533.66,8577.18,8467.4,8524.73,344844005
2021-09-06,8508.35,8615.95,8470.0,8589.93,199250892
2021-09-07,8574.09,8630.66,8448.09,8473.85,298398867
2021-09-08,8471.13,8582.45,8405.81,8446.17,200401669
2021-09-09,8415.37,8632.65,8342.32,8603.2,341005273
2021-09-10,8623.57,8734.64,8609.0,8660.88,308951127
2021-09-13,8636.38,8746.7,8577.76,8727.1,338409491
2021-09-14,8676.97,8911.03,8586.85,8873.55,193685000
2021-09-15,8928.74,8963.62,8897.73,8935.05,274232541
2021-09-16,8960.84,8995.89,8930.78,8952.14,295424724
2021-09-17,8958.33,8969.47,8855.04,8873.72,240442895
2021-09-20,8840.65,8993.03,8782.61,8936.94,180640171
2021-09-21,8930.74,8990.12,8858.5,8948.82,304914165
2021-09-22,8944.37,9189.78,8873.75,9087.27,347484836
2021-09-23,9056.0,9190.03,8983.13,9158.01,218187172
2021-09-24,9164.04,9207.32,9130.73,9149.74,229757060
2021-09-27,9110.88,9128.6,9035.61,9062.47,328262020
2021-09-28,9019.69,9098.05,8958.91,9094.76,182422785
2021-09-29,9093.61,9209.37,9020.17,9199.02,272597666
2021-09-30,9193.77,9260.84,9047.55,9099.95,244656981
2021-10-01,9164.24,9181.9,9009.93,9062.09,282298498
2021-10-04,9076.78,9238.87,8990.66,9160.66,254047165
2021-10-05,9142.96,9222.56,9125.03,9165.1,296819974
2021-10-06,9193.56,9258.8,9142.13,9229.22,278305208
2021-10-07,9205.1,9253.91,9153.06,9227.93,296050549
2021-10-08,9191.65,9399.69,9159.0,9355.76,194978864
2021-10-11,9366.87,9386.19,9252.62,9295.0,313436653
2021-10-12,9288.34,9314.55,9049.33,9113.38,309445556
2021-10-13,9088.73,9247.5,9055.96,9209.93,327043244
2021-10-14,9262.35,9300.02,9204.39,9274.6,309510323
2021-10-15,9291.85,9348.57,9125.7,9181.46,210499048
2021-10-18,9161.92,9168.34,9090.51,9150.13,270112702
2021-10-19,9152.87,9372.05,9069.07,9322.6,258249598
2021-10-20,9330.72,9360.34,9272.45,9306.68,270784781
2021-10-21,9274.19,9324.41,9205.83,9244.23,200944829
2021-10-22,9235.93,9314.47,9222.39,9243.29,321652526
2021-10-25,9322.64,9395.97,9146.84,9201.54,206193468
2021-10-26,9156.89,9194.77,9145.57,9162.23,312778826
2021-10-27,9198.5,9221.5,9182.91,9211.29,191297100
2021-10-28,9244.94,9283.45,9146.43,9199.55,249781671
2021-10-29,9190.0,9263.79,9071.45,9148.83,223023244
2021-11-01,9141.28,9174.11,9056.38,9066.43,194127891
2021-11-02,9015.77,9140.27,8972.97,9063.78,295514498
2021-11-03,9020.94,9318.91,8937.42,9281.34,560770995
2021-11-04,9262.13,9298.65,8981.92,9038.47,646922018
2021-11-05,9032.16,9059.99,8896.25,8941.75,281646007
2021-11-08,8845.52,8948.75,8800.97,8898.38,284455629
2021-11-09,8945.02,9093.67,8894.48,9017.8,247457199
2021-11-10,9057.78,9100.04,8937.5,8979.31,210207749
2021-11-11,9041.54,9075.0,8888.89,8963.59,231686671
2021-11-12,8965.69,9112.01,8883.47,9090.33,282798835
2021-11-15,9094.44,9181.83,9026.9,9148.16,292682767
2021-11-16,9115.3,9305.69,9094.19,9278.75,284760085
2021-11-17,9249.85,9387.01,9160.71,9365.25,247441786
2021-11-18,9294.2,9401.42,9204.36,9368.36,230212997
2021-11-19,9362.63,9389.48,9324.88,9325.41,330405157
2021-11-22,9403.86,9448.58,9155.62,9208.49,347133284
2021-11-23,9157.95,9179.01,9079.4,9113.25,279158576
2021-11-24,9067.52,9248.1,9044.54,9208.72,180534937
2021-11-25,9230.97,9279.0,9064.45,9140.13,341377181
2021-11-26,9146.68,9213.13,8795.14,8875.06,722226637
2021-11-29,8907.96,9001.0,8832.58,8971.25,262509503
2021-11-30,9001.11,9103.02,8953.88,8995.24,310718311
2021-12-01,9040.56,9127.59,8840.82,8913.0,293425525
2021-12-02,8951.47,9026.55,8759.2,8762.78,266410352
2021-12-03,8844.11,8889.7,8772.79,8803.14,190238281
2021-12-06,8792.55,8837.82,8715.41,8720.96,229684140
2021-12-07,8694.3,8750.61,8632.79,8717.62,208695486
2021-12-08,8712.52,8778.49,8656.15,8687.43,201131126
2021-12-09,8686.53,8759.6,8665.46,8711.51,211151041
2021-12-10,8693.53,8755.21,8591.28,8660.12,224571846
2021-12-13,8660.56,8814.05,8634.86,8760.15,252638336
2021-12-14,8787.2,8852.37,8688.52,8726.57,184414978
2021-12-15,8706.94,8757.79,8691.22,8705.93,321330520
2021-12-16,8690.86,8700.0,8635.34,8660.32,299757269
2021-12-17,8639.92,8811.89,8552.23,8796.55,256496688
2021-12-20,8840.12,8919.6,8716.63,8786.5,254727229
2021-12-21,8764.37,8770.26,8731.39,8756.54,214164029
2021-12-22,8787.73,8803.67,8712.54,8778.87,297432558
2021-12-23,8747.41,8754.64,8682.33,8750.76,180296223
2021-12-24,8718.58,8765.86,8678.38,8706.39,309389765
2021-12-27,8691.99,8763.36,8609.8,8728.06,314432610
2021-12-28,8704.87,8899.4,8652.16,8821.25,245142883
2021-12-29,8779.2,8841.81,8718.71,8742.63,242167880
2021-12-30,8708.02,8791.76,8688.75,8693.79,251186898
2021-12-31,8703.93,8715.5,8588.06,8634.55,188631520
2022-01-03,8675.49,8782.53,8666.77,8753.2,256008976
2022-01-04,8692.01,8799.55,8618.73,8772.27,187181336
2022-01-05,8822.19,9025.4,8773.94,8949.56,623003301
2022-01-06,8941.22,8975.84,8819.23,8886.44,333069800
2022-01-07,8885.99,8929.37,8700.16,8752.95,267969768
2022-01-10,8717.52,8863.46,8660.16,8797.37,230404600
2022-01-11,8727.03,8933.94,8704.0,8914.63,251077230
2022-01-12,8947.2,9138.89,8898.77,9096.15,795247576
2022-01-13,9080.48,9165.31,9042.11,9111.67,271054898
2022-01-14,9165.35,9253.47,9108.19,9193.42,325718371
2022-01-17,9211.31,9242.0,9099.43,9137.0,230672279
2022-01-18,9110.45,9173.74,9066.08,9072.93,258102497
2022-01-19,9086.46,9156.49,8959.95,9051.45,201996775
2022-01-20,9105.36,9149.69,8942.6,8994.5,177748864
2022-01-21,8987.06,9041.33,8956.23,9026.96,189816102
2022-01-24,9069.49,9096.28,8760.61,8783.24,609610029
2022-01-25,8736.81,8847.8,8685.22,8818.59,264147610
2022-01-26,8806.19,8839.61,8694.6,8751.64,280800320
2022-01-27,8719.75,8765.47,8561.61,8635.26,246896617
2022-01-28,8625.81,8701.75,8540.6,8578.95,298354444
2022-01-31,8604.62,8691.32,8574.73,8653.31,302976307
2022-02-01,8643.08,8923.86,8627.99,8874.12,477382110
2022-02-02,8864.37,8910.97,8812.25,8909.74,343071933
2022-02-03,8933.54,9067.03,8910.81,9014.99,184235497
2022-02-04,9067.09,9080.27,8900.62,8951.64,257115668
2022-02-07,8914.4,9045.46,8881.41,8954.09,225611477
2022-02-08,8971.94,9178.19,8970.43,9132.68,273648597
2022-02-09,9148.25,9274.89,9094.26,9224.38,348313845
2022-02-10,9176.25,9317.93,9118.64,9274.21,263479319
2022-02-11,9250.16,9384.04,9186.74,9322.14,325125217
2022-02-14,9323.76,9434.56,9243.42,9370.55,201448732
2022-02-15,9392.94,9436.12,9154.69,9243.88,259860739
2022-02-16,9173.8,9341.81,9117.51,9301.75,200387294
2022-02-17,9293.07,9396.05,9244.03,9353.67,309814363
2022-02-18,9393.86,9428.15,9338.0,9370.13,303513194
2022-02-21,9414.56,9461.62,9283.15,9315.86,204330069
2022-02-22,9334.61,9379.84,9271.85,9271.96,268191145
2022-02-23,9311.71,9342.43,9143.91,9192.33,327298603
2022-02-24,9276.27,9324.5,8744.86,8751.09,786616952
2022-02-25,8746.95,8834.4,8670.28,8797.38,342332139
2022-02-28,8725.79,8823.73,8667.08,8755.54,221740367
2022-03-01,8797.16,8862.79,8705.51,8714.18,306090909
2022-03-02,8709.61,8814.72,8657.45,8805.73,295798707
2022-03-03,8824.64,8955.18,8803.69,8880.43,177093246
2022-03-04,8894.03,8944.95,8738.69,8765.07,224576978
2022-03-07,8773.29,8818.03,8506.67,8554.71,482179448
2022-03-08,8535.85,8740.3,8524.41,8664.38,286664504
2022-03-09,8647.46,8717.56,8614.9,8665.73,289869060
2022-03-10,8639.38,8852.19,8607.05,8753.73,296739385
2022-03-11,8793.0,8871.36,8733.73,8762.9,336471693
2022-03-14,8799.38,8880.19,8742.73,8760.84,231595722
2022-03-15,8772.53,8835.42,8754.12,8787.1,233214578
2022-03-16,8819.42,9013.47,8745.68,8971.28,622102625
2022-03-17,8949.91,9135.38,8875.99,9076.22,200177705
2022-03-18,9050.91,9101.09,9049.17,9093.03,300195055
2022-03-21,9101.58,9154.33,9064.96,9127.43,253029359
2022-03-22,9114.89,9178.08,9111.38,9172.89,291306021
2022-03-23,9229.52,9305.08,9145.18,9170.74,265192025
2022-03-24,9155.03,9268.24,9087.75,9265.25,311663981
2022-03-25,9220.19,9412.81,9172.26,9297.08,318145915
2022-03-28,9302.49,9372.43,9169.91,9205.6,294321253
2022-03-29,9236.06,9293.23,9083.53,9126.1,268559601
2022-03-30,9122.47,9167.77,9064.86,9167.34,288363700
2022-03-31,9176.64,9220.06,9118.77,9187.52,296779398
2022-04-01,9156.11,9324.55,9100.61,9285.56,285738472
2022-04-04,9265.25,9353.77,9177.14,9291.75,278765449
2022-04-05,9292.66,9315.94,9233.16,9273.51,268439508
2022-04-06,9238.54,9381.53,9192.1,9327.2,184809529
2022-04-07,9316.48,9427.03,9235.38,9342.85,291780373
2022-04-08,9357.4,9414.67,9202.46,9237.46,276385499
2022-04-11,9232.85,9338.74,9155.06,9266.91,257463436
2022-04-12,9261.32,9340.19,9228.9,9298.14,205143576
2022-04-13,9307.98,9428.03,9290.99,9372.76,204870642
2022-04-14,9335.3,9407.17,9192.75,9259.23,314855663
2022-04-15,9325.0,9325.91,9226.37,9295.63,346883731
2022-04-18,9265.98,9357.83,9225.12,9275.42,199032645
2022-04-19,9219.03,9408.13,9209.74,9357.98,233713152
2022-04-20,9372.19,9409.46,9303.07,9399.96,271846352
2022-04-21,9432.19,9490.7,9191.78,9241.2,323289174
2022-04-22,9199.59,9276.88,9099.05,9147.9,176111176
2022-04-25,9162.18,9185.39,9161.19,9172.78,247838892
2022-04-26,9113.7,9270.06,9085.15,9230.57,286969498
2022-04-27,9225.07,9305.8,9129.41,9160.9,181583712
2022-04-28,9199.93,9293.37,9165.81,9210.38,311952030
2022-04-29,9213.27,9263.77,9153.41,9216.44,267784828
2022-05-02,9236.21,9336.92,9224.39,9288.06,213373323
2022-05-03,9233.98,9356.62,9169.33,9313.08,314407270
2022-05-04,9274.3,9294.75,9070.17,9098.88,684549922
2022-05-05,9149.34,9205.46,9077.97,9117.17,233501560
2022-05-06,9138.05,9210.74,9048.31,9208.49,336850735
2022-05-09,9237.51,9343.25,9204.97,9253.46,331638855
2022-05-10,9244.59,9277.14,9206.76,9267.47,293449195
2022-05-11,9237.98,9414.2,9197.21,9324.37,304105876
2022-05-12,9349.12,9393.51,9296.48,9366.57,259771350
2022-05-13,9382.76,9502.29,9307.31,9465.06,242782803
2022-05-16,9504.6,9585.91,9431.37,9436.27,210386905
2022-05-17,9476.67,9553.75,9224.68,9285.15,324038989
2022-05-18,9263.16,9362.08,9248.92,9311.12,280636296
2022-05-19,9375.76,9430.64,9061.28,9069.03,664034831
2022-05-20,9153.25,9231.26,9116.61,9178.19,324970408
2022-05-23,9186.39,9188.24,8915.06,8931.94,547709807
2022-05-24,8874.08,8972.48,8805.6,8927.34,276406730
2022-05-25,8897.3,9083.32,8823.77,9017.28,175888576
2022-05-26,9016.0,9050.23,8962.23,9049.82,180883597
2022-05-27,9041.78,9101.5,8971.52,8974.35,254177239
2022-05-30,9020.17,9108.75,8942.67,8991.04,341238431
2022-05-31,9013.34,9083.03,8977.59,9044.9,258962016
2022-06-01,9097.99,9171.2,9005.05,9015.19,179272357
2022-06-02,9032.54,9096.19,8874.39,8899.54,313225274
2022-06-03,8928.46,8937.48,8847.45,8852.54,187372253
2022-06-06,8832.76,8988.91,8782.43,8916.74,222213141
2022-06-07,8901.92,9075.36,8901.23,9017.14,189167832
2022-06-08,8977.08,9227.27,8909.22,9119.59,293064269
2022-06-09,9108.14,9179.36,9033.8,9158.92,238974950
2022-06-10,9200.71,9300.32,9136.88,9214.59,210824703
2022-06-13,9241.62,9284.16,8906.91,8975.01,778701776
2022-06-14,8895.5,9055.04,8839.07,9042.92,214451514
2022-06-15,9025.76,9240.02,8989.29,9176.79,186089606
2022-06-16,9150.01,9177.41,8913.45,8984.07,634338909
2022-06-17,9023.47,9111.94,9008.32,9081.16,226146261
2022-06-20,9036.28,9127.44,8963.28,8991.73,339653280
2022-06-21,9022.13,9185.5,8973.44,9150.58,332140525
2022-06-22,9239.62,9302.18,9055.46,9114.98,296989369
2022-06-23,9116.69,9124.05,8928.12,8968.06,226304652
2022-06-24,8959.55,9135.19,8895.66,9072.87,252675509
2022-06-27,9049.1,9145.08,8978.46,9044.87,215657411
2022-06-28,9028.0,9185.35,8968.93,9160.94,288058964
2022-06-29,9204.56,9232.95,9120.01,9124.06,252919853
2022-06-30,9142.36,9192.08,9092.41,9121.73,220501305
2022-07-01,9131.32,9176.99,8891.82,8928.18,573592313
2022-07-04,8934.07,9015.96,8870.99,8896.15,224918151
2022-07-05,8884.75,9081.95,8877.16,9050.83,201859840
2022-07-06,9061.3,9104.01,9003.06,9064.43,220571259
2022-07-07,9107.16,9184.9,9056.42,9116.0,235173227
2022-07-08,9148.55,9205.87,8995.6,9060.54,336075945
2022-07-11,9084.6,9147.85,8929.29,8997.93,231038137
2022-07-12,8999.52,9205.49,8957.6,9135.51,298453987
2022-07-13,9140.45,9257.75,9065.27,9084.3,275402327
2022-07-14,9121.73,9227.2,9092.34,9156.67,295600721
2022-07-15,9078.57,9217.68,9006.13,9149.69,228914385
2022-07-18,9190.36,9224.29,8991.43,9040.61,184630886
2022-07-19,9003.49,9059.44,8882.0,8989.15,223637254
2022-07-20,8995.46,9103.2,8936.3,9096.07,190290963
2022-07-21,9094.3,9124.3,8979.07,9058.1,340095378
2022-07-22,9039.44,9209.91,8950.73,9132.11,239685244
2022-07-25,9153.54,9154.32,8994.74,9100.72,328002803
2022-07-26,9131.44,9255.4,9055.59,9220.13,315644963
2022-07-27,9284.93,9359.4,9158.28,9198.91,331875044
2022-07-28,9236.54,9341.09,9180.37,9278.41,258057297
2022-07-29,9197.78,9560.32,9121.51,9447.27,307319959
2022-08-01,9467.73,9603.11,9435.23,9530.06,272267422
2022-08-02,9468.08,9568.62,9406.66,9509.14,241809668
2022-08-03,9505.43,9577.85,9499.05,9499.52,228185016
2022-08-04,9484.09,9533.19,9380.99,9428.46,220968479
2022-08-05,9408.96,9594.37,9353.83,9587.71,331220141
2022-08-08,9609.9,9649.35,9490.58,9518.39,195887066
2022-08-09,9639.07,9729.52,9420.65,9487.25,276686509
2022-08-10,9456.65,9481.28,9327.95,9351.73,296492892
2022-08-11,9382.34,9436.47,9360.07,9434.97,203498265
2022-08-12,9446.87,9572.85,9409.96,9514.16,203579049
2022-08-15,9553.45,9623.83,9482.22,9515.75,225724834
2022-08-16,9499.22,9500.13,9300.27,9342.82,207068312
2022-08-17,9377.77,9475.0,9346.07,9466.86,319693849
2022-08-18,9437.45,9483.83,9429.97,9453.65,191770846
2022-08-19,9419.71,9500.13,9287.08,9336.5,240277484
2022-08-22,9339.73,9397.08,9239.31,9278.82,202047110
2022-08-23,9302.41,9379.8,9279.08,9302.58,320497831
2022-08-24,9295.22,9297.22,9189.54,9220.98,194944178
2022-08-25,9224.59,9296.86,9194.69,9205.5,258915690
2022-08-26,9237.86,9307.5,9185.52,9192.4,279588511
2022-08-29,9158.88,9258.06,9119.28,9213.66,317550468
2022-08-30,9285.22,9343.96,9193.73,9255.53,196935231
2022-08-31,9266.46,9321.19,9265.47,9292.46,188603677
2022-09-01,9230.66,9387.71,9180.49,9328.18,313784656
2022-09-02,9327.07,9389.31,9254.65,9315.74,186593288
2022-09-05,9261.47,9324.41,9246.59,9265.46,210945207
2022-09-06,9251.68,9361.34,9195.27,9322.0,323025766
2022-09-07,9289.52,9555.83,9228.13,9517.98,625222045
2022-09-08,9489.91,9560.94,9447.86,9525.12,276173393
2022-09-09,9527.46,9653.22,9457.61,9596.83,332790551
2022-09-12,9572.9,9635.82,9339.88,9398.25,626468345
2022-09-13,9363.59,9415.37,9332.77,9394.07,342605853
2022-09-14,9425.98,9474.37,9365.27,9441.47,214821987
2022-09-15,9512.52,9691.51,9454.56,9633.38,497569329
2022-09-16,9573.37,9699.3,9528.01,9658.82,232420196
2022-09-19,9679.8,9752.93,9646.05,9724.69,345831333
2022-09-20,9741.73,9775.59,9538.56,9641.81,208037372
2022-09-21,9673.14,9805.34,9617.39,9800.15,206377024
2022-09-22,9799.79,9987.52,9730.63,9912.75,290245946
2022-09-23,9923.98,9986.06,9850.77,9968.64,192801377
2022-09-26,9918.85,10320.24,9835.0,10192.9,568521076
2022-09-27,10122.86,10213.81,9899.24,9989.05,301910087
2022-09-28,10051.21,10080.31,9942.76,9980.89,313161228
2022-09-29,9949.18,9958.8,9887.83,9943.68,245777629
2022-09-30,9946.8,9997.86,9856.32,9891.68,218870725
2022-10-03,9892.63,9950.5,9730.74,9789.76,184249173
2022-10-04,9814.27,9998.77,9769.77,9920.39,293860763
2022-10-05,9965.72,10064.21,9908.88,10004.34,306531705
2022-10-06,9933.78,10100.71,9841.24,10037.33,260793813
2022-10-07,10074.08,10148.42,10027.0,10047.98,341701586
2022-10-10,10056.39,10229.97,10020.89,10153.41,230047859
2022-10-11,10185.01,10273.35,10043.16,10101.59,325563122
2022-10-12,10161.34,10195.49,10023.04,10074.28,300251558
2022-10-13,10075.8,10105.95,10039.19,10049.98,294940479
2022-10-14,10029.95,10101.54,9957.93,9979.62,243492343
2022-10-17,9983.16,10011.73,9740.97,9771.49,792224030
2022-10-18,9779.93,9883.42,9715.39,9780.86,236053437
2022-10-19,9771.73,9867.65,9739.69,9797.83,192036258
2022-10-20,9828.29,9851.52,9688.18,9771.73,218332437
2022-10-21,9729.73,9787.43,9680.48,9723.36,228359679
2022-10-24,9729.98,9766.97,9652.49,9733.24,326089491
2022-10-25,9698.49,9741.81,9497.65,9589.75,277898115
2022-10-26,9586.41,9707.01,9513.88,9687.81,316457149
2022-10-27,9721.98,9837.68,9643.12,9806.53,308858182
2022-10-28,9852.36,9880.7,9691.23,9763.78,261966549
2022-10-31,9707.53,9935.7,9689.12,9866.64,225287222
2022-11-01,9905.43,10186.27,9842.08,10153.3,710010808
2022-11-02,10196.08,10385.81,10128.8,10311.04,186772210
2022-11-03,10266.6,10426.23,10161.17,10360.56,289018942
2022-11-04,10431.46,10447.87,10260.27,10327.71,210013472
2022-11-07,10361.04,10362.31,10179.25,10245.6,206605148
2022-11-08,10253.05,10477.71,10232.13,10399.1,212266740
2022-11-09,10382.95,10579.1,10314.95,10558.94,268225883
2022-11-10,10511.32,10526.53,10392.71,10461.42,284682732
2022-11-11,10455.87,10518.52,10329.81,10396.05,294928661
2022-11-14,10438.32,10465.71,10280.35,10385.57,186274817
2022-11-15,10426.6,10503.06,10414.8,10430.75,219878161
2022-11-16,10405.46,10472.71,10311.77,10376.95,217977656
2022-11-17,10335.94,10463.13,10296.04,10442.11,288211358
2022-11-18,10447.78,10580.66,10376.78,10512.14,315619182
2022-11-21,10490.17,10602.46,10477.78,10501.22,260022343
2022-11-22,10511.6,10787.19,10436.21,10696.09,326755061
2022-11-23,10670.51,10813.46,10580.7,10790.49,190803601
2022-11-24,10766.28,11012.2,10699.17,10947.31,303534071
2022-11-25,10925.55,11163.08,10909.49,11069.08,338022234
2022-11-28,11161.08,11217.78,11013.09,11085.45,316170267
2022-11-29,11137.07,11149.89,10954.13,11044.45,216289163
2022-11-30,11055.94,11150.67,10883.85,11016.93,251908197
2022-12-01,11075.71,11098.86,10975.46,11032.56,341024405
2022-12-02,11074.91,11095.13,10989.17,11011.58,328900869
2022-12-05,10995.44,11154.92,10990.56,11112.6,178687986
2022-12-06,11100.04,11340.78,11085.51,11257.44,339648448
2022-12-07,11183.48,11273.22,11084.82,11214.38,229121987
2022-12-08,11203.4,11383.52,11162.81,11320.31,326716763
2022-12-09,11285.29,11484.08,11246.64,11398.26,346148749
2022-12-12,11418.08,11486.22,11380.24,11414.8,211817635
2022-12-13,11350.16,11608.75,11344.76,11599.31,309179657
2022-12-14,11606.07,11707.31,11585.46,11595.26,339586698
2022-12-15,11603.9,11691.23,11501.26,11512.68,328433214
2022-12-16,11435.01,11653.2,11416.2,11608.32,236574860
2022-12-19,11557.4,11611.9,11461.2,11480.87,179786406
2022-12-20,11502.02,11646.9,11488.92,11630.97,198816139
2022-12-21,11669.22,11721.31,11464.55,11535.43,202618926
2022-12-22,11522.91,11607.29,11288.93,11295.11,746436150
2022-12-23,11263.63,11264.81,11052.38,11091.8,303655119
2022-12-26,11087.26,11315.18,11003.26,11207.97,209766150
2022-12-27,11183.57,11249.72,10962.62,11075.03,329759750
2022-12-28,11092.23,11225.68,10838.34,10934.94,284659787
2022-12-29,11033.51,11039.17,10821.02,10891.7,204532292
2022-12-30,10854.21,11122.92,10799.89,11047.25,239386026
2023-01-02,11068.12,11156.59,11019.58,11106.47,335998083
2023-01-03,11042.78,11112.11,10932.52,11026.11,208345228
2023-01-04,11075.91,11156.55,11029.41,11145.34,197784882
2023-01-05,11182.73,11291.7,11098.81,11271.28,293508013
2023-01-06,11231.03,11360.52,11157.54,11287.05,220814906
2023-01-09,11214.29,11374.88,11192.82,11368.16,255178719
2023-01-10,11392.43,11551.84,11358.5,11493.18,295199178
2023-01-11,11476.7,11650.0,11420.82,11645.18,191673898
2023-01-12,11684.26,11753.48,11521.21,11586.36,349429401
2023-01-13,11698.83,11842.44,11687.76,11817.84,182964577
2023-01-16,11816.33,11923.97,11690.56,11737.82,239907712
2023-01-17,11796.74,11899.32,11761.64,11849.14,263155676
2023-01-18,11937.18,11965.47,11747.59,11827.68,267824165
2023-01-19,11842.51,11982.3,11764.99,11908.91,327543922
2023-01-20,11949.08,11957.56,11853.82,11939.65,328463867
2023-01-23,11878.3,11938.9,11821.38,11918.75,331217566
2023-01-24,11857.12,12189.21,11795.24,12022.36,324280890
2023-01-25,11975.08,11986.06,11895.93,11979.89,215225595
2023-01-26,12016.16,12082.48,11965.27,12014.8,349160305
2023-01-27,11965.29,12033.17,11696.21,11750.47,574782040
2023-01-30,11698.09,11747.13,11636.41,11737.79,326703877
2023-01-31,11752.38,11860.02,11709.9,11786.0,204451625
2023-02-01,11783.94,11878.69,11693.65,11722.71,277120793
2023-02-02,11712.55,11885.25,11669.14,11859.28,188446205
2023-02-03,11788.45,11958.67,11734.3,11892.99,294229660
2023-02-06,11849.81,11881.02,11837.52,11866.57,321471011
2023-02-07,11882.63,11991.54,11868.93,11906.54,254459715
2023-02-08,11888.78,12209.27,11825.02,12053.41,289830232
2023-02-09,12040.43,12209.73,12038.63,12155.82,342545486
2023-02-10,12141.71,12252.0,12030.57,12106.82,231554898
2023-02-13,12113.16,12254.55,12063.0,12159.62,244800236
2023-02-14,12272.92,12364.27,12223.38,12292.23,324160520
2023-02-15,12365.25,12450.43,12242.55,12401.96,289461252
2023-02-16,12441.57,12506.43,12351.01,12505.84,229267728
2023-02-17,12481.48,12524.67,12480.07,12498.03,264714314
2023-02-20,12504.81,12519.34,12223.57,12292.03,249037351
2023-02-21,12202.36,12346.92,12166.64,12315.1,249552992
2023-02-22,12326.42,12459.24,12258.27,12422.99,295091393
2023-02-23,12471.07,12538.39,12441.8,12507.27,225873029
2023-02-24,12549.11,12589.91,12243.37,12307.84,197363205
2023-02-27,12253.7,12519.15,12195.79,12487.74,183352448
2023-02-28,12494.75,12624.58,12407.35,12531.08,191534763
2023-03-01,12476.03,12537.78,12381.29,12472.35,189309673
2023-03-02,12471.82,12521.61,12392.81,12435.04,206886423
2023-03-03,12447.96,12532.42,12375.33,12415.51,277761467
2023-03-06,12436.15,12476.95,12238.49,12279.6,344175934
2023-03-07,12256.73,12427.55,12138.67,12341.5,280709252
